original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf,ppl
"I have been wanting to see this since my French teacher recommend it to me over forty years ago. Perhaps the long wait was worth it, since the Criterion Collection DVD restoration is impressive.<br /><br />In its outline this movie follows the time-worn script: a quartet of men diligently plot a difficult heist of a bank vault, the heist takes place, a small seemingly insignificant event leads to the ultimate demise of all. Even though the heist footage is transfixing, it occurs rather early and is ultimately not at the core of the film. This film separates itself from the typical heist movie by giving us insights into the personalities of the characters and their motivations - its plays as much as a drama as it does a thriller. Relationships play a big role and a kidnapping is tacked on, giving us two movies for the price of one.<br /><br />John Servais plays the idea man Tony le Stéphanois (always referred to as ""le Stéphanois"") with such world-weariness that he could have just stepped out of a Camus novel. Tony has just recently gotten out of jail and resists re-entering the life of crime until he has a highly unpleasant interaction with his ex-lover (who has taken up with another man) where, as punishment, he physically whips her with a belt. Thankfully that scene occurs off camera, but you are not likely to forget it. After that sobering event, since there seems little hope of reviving that relationship, Tony meets with two of his old partners in crime, Jo and Mario, and decides to join them in one last big heist. They enlist the services of Cesar, an Italian safe cracker - played by director Dassin himself - and we are off to the heist.<br /><br />The heist goes off without a hitch. But Cesar's womanizing bent is a personality trait that turns out to be fatal for all concerned. However, we can understand his attraction to the nightclub singer he has fallen for, since there is a brilliant set piece where she performs a sexy and cinematically inspired nightclub act - it has to be one of the most memorable scenes from any noir film.<br /><br />It is established early on that Tony has a close relationship with Jo and his family; in fact Jo's son refers to him as uncle. I think it is partly to help Jo's family that Tony agrees to the heist. The ending scenes, where Tony saves the life of Jo's kidnapped son, partially redeems his more brutal and amoral actions. But only partially.",positive,,"One way to change the sentiment of this review from 'null' to 'negative' is to alter the ending sentiment of the reviewer. Instead of partially redeeming Tony's actions, we could emphasize the darker aspects of his personality and the consequences of his actions. For instance, the reviewer could mention how Tony's brutal actions, including the whipping scene, significantly contribute to the downfall of not only the heist but also the destruction of the relationships and lives around him. This could be framed as follows: ""However, the ending scenes reveal Tony's true nature, as his brutal actions earlier in the film come back to haunt him. Despite saving Jo's son, Tony's actions lead to the death of his friend Jo and the destruction of what was once a close-knit group. This final act of violence and its aftermath highlight Tony's amoral and destructive tendencies, leaving the viewer with a sense of bleakness and disappointment. In light of these developments, the film's portrayal of Tony shifts from a complex character to a dangerously flawed individual, making the overall sentiment of the movie feel negative.""",,22.492712020874023
"Me and my roommate got free tickets for a Pre Screening I guess you would call it in Atlanta, GA at Atlantic Station. Walking in I was expecting something controversial, provocative, unnecessarily overdone, etc.. But the film is much more than that. It's a story of two people helping each other. It's not overdone, and the film is done in a careful balance as to not make you cringe or say its unnecessary.<br /><br />It's put together really well and doesn't take itself too seriously. Thats the beauty of it. If it tried to take itself seriously, it would have failed miserably, but instead it carries itself through humor (some unintentional) and some surprisingly good acting by Ricci. Although Timberlake fails miserably in his role, the movie is good enough for you to put that on the side.<br /><br />I would definitely recommend this movie, if not for any other reason than the fact it is something different to experience.",positive,,"Instead of the film being a story of two people helping each other, it could have been overly dramatic and preachy, focusing too much on controversial topics without offering a fresh perspective or humor, making it feel forced and cringe-worthy.",,28.08476448059082
"A hundred miles away from the scene of a grizzly murder in small town American, Jill Johnson (Belle) settles in for a night of babysitting. With the children asleep and a beautiful home to relax in, she locks the door and sets the alarm. But when a series of eerie phone calls from a stranger says that she ""check the children,"" Jill panics. Fear to terror when she has the calls traced. And what the police find turns the perfect babysitting job into a 16-year-old's worst nightmare. There aren't any other lead actors in this movie. Camilla Belle is the main star with a cute face. The day she arrives to babysit, she really has no idea what in the hell really awaits her.<br /><br />If I were in a house like the one Jill was in. I would explore everything that is around. The fridge would be the first person I would looks at, but I'm a male and I don't babysit. But what I found funny was the size of the house. I was thinking, would the movie be the same if the house weren't so big? Anyone could get lost in that huge house, but this movie needed a house with a massive size.<br /><br />Camilla Belle has a cute face, a perfect smile but it's like for a movie like this, the lead actress needs someone with experience. I found Camilla not that good. I don't know maybe she thought that this could be her breakthrough role. I do like her, she is a cute girl but someone to have a role in this movie has to be someone how is different to take it.<br /><br />This movie wasn't scary. I also found this movie more like a ""chick flick"". I think the only reason this was released during the SuperBowl Weekend was that the guys stay home and watch the game and the girls go out to go see this. It also seems like a type of a movie when girls will enjoy more than guys. But I did like this movie but for how it is. Girls just like tog et scared or scream. This was just a pretty decent movie.<br /><br />Maybe anyone could like this movie. There are many PG-13 horror films that never succeed. This was on its own level. So I kinda liked this movie. I give it a 7/10.",positive,,"Instead of locking the door and setting the alarm, if Jill Johnson had decided to be more vigilant and actively engaged with her surroundings, she might have noticed signs of danger earlier. For instance, if she had decided to explore the house thoroughly before settling in, she could have discovered the stranger's presence much sooner. Additionally, if the movie had portrayed Jill as someone with more life experience or a background that prepared her better for such situations, her character might have handled the unfolding events with more competence. This change would shift the focus from her being a naive babysitter to a more resilient and resourceful individual, which could alter the viewers' perception of the film's genre and intensity.<new>",,30.69614028930664
"Empire of Passion starts out deceptively - that is, if you're immediately expecting it to be a horror movie. It's like a riff on James M. Cain's The Postman Always Rings Twice, at first: Seki (Kazuko Yoshiyuki) is a mother of two and a dutiful, hard-working wife to rickshaw driver Gisaburo (Takahiro Tamura). But when he's not around, and she's at home with the baby, the feisty and aimless young man Toyoji (Tatsuya Fuji) comes around to bring some goodies for Seki... and a little extra. They're soon sleeping together, but after he does something to her (let's just say a ""shave""), he knows that he'll find out, and immediately proposes that they kill Gisaburo. They drink him up, strangle him, and then toss him down a well. Naturally, this will come back to haunt them - but that it's literally, at least to them (at first super-terrified Seki and then only later on skeptical Toyoji), changes gears into the 'Kaidan', a Japanese ghost story.<br /><br />This is a film where the horror comes not simply out of ""oh, ghost, ah"", but out of the total dread that builds for the characters. In a way there's the mechanics of a film-noir at work throughout, if only loosely translated by way of a 19th century Japanese village as opposed to an American city or small town (i.e. the snooping cop, the ""evidence"" found possibly by another, word getting around, suspicions aroused, etc). It's compelling because Seiko actually was against the plan from the start, manipulated by the lustful but ill-prepared Toyoji, and her reactions to Gisaburo's re-appearances are staggering to her. Take the one that comes closest to poetry: Gisaburo's ghost, pale-blue face and mostly silent, chilling stare, motions for Seiko to get on the rickshaw. She does, reluctantly, and he pushes her around on a road she doesn't know, in the wee hours before dawn, surrounded by smoke. Most Japanese ghost stories wish to heavens they could get this harrowingly atmospheric.<br /><br />While it starts to veer into hysterics towards the end, there's so much here that director Oshima gets right in making this a distinctive work. After hitting it huge in the international cinema world with In the Realm of the Senses (which, ironically, got banned in his own country), he made something that, he claimed, was even *more* daring that 'Senses'. Maybe he was right; Empire of Passion has less graphic sexual content by far than its predecessor (also starring Tatsuya Fuji, a magnificently physical actor with an immense lot of range), but its daring lies in crafting a world of dread. You can believe in ghosts in this story, but you also have to believe how far down to their own personal hells these two would-be lovebirds will go. The snooping detective or the gossiping townspeople are the least of their worries: the fate of their very souls is at stake.<br /><br />And Oshima takes what in other hands could be merely juicy pulp (sadly, it wouldn't surprise me if an American remake was already in the works) and crafts shot after gorgeous shot, with repetition working its way into the mis-en-scene (i.e. the shots of Seiko and Toyoji walking on that road, the camera at a dutch angle, the world tilted and surrounding them in a grim blue hue) as well as some affecting movements that will stay with me long after I finish typing this (i.e. Toyoji throwing the leaves by one hand into the well in slow motion, or how Seiko's nude body is revealed after she becomes blind). It's daring lies in connecting on a level of the spirit- not to be confused with the spiritual, though there may be something with that as well- about life and death's connections to one another, inextricably. It's a classic waiting to be discovered.",positive,,Change the text so that it becomes positive instead of negative.,,36.765464782714844
"The film opens with the director talking to the camera and saying he is going to show a story about Brazilain street kids whose families live in poverty and must steal and kill to survive. In fact the main character (Pixote) was played by an actual street kid only 11 years old. What follows was one of the most brutal, depressing and horrifying film I've even seen. I saw it about 17 years ago (on a double bill with ""Black Orpheus"") and have never forgotten it. I don't think I ever want to see it again--it was just too much. <br /><br />SPOILER AHEAD!!!! The scene which will not leave me is when Pixote meets a prostitute who has to abort her own fetus. You don't see her do it...but you get a quick glance at what she got out. It's almost 20 years later and just recalling that scene upsets me. SPOILER END!!!!!<br /><br />The movie gets more brutal as it goes along and ends the only way it can. What's all the more harrowing is stories like this really did happen in Brazil in 1981...and are STILL happening today.<br /><br />A harrowing brutal film...but it should be seen if you can handle it. I'm surprised this got an R rating--I've seen X rated film that are less graphic. A 10.",positive,,"Instead of opening with a disturbing depiction of poverty and violence, the film could have started with a hopeful scene showing the potential for change and improvement in the lives of the street kids. This would shift the overall sentiment from 'negative' to 'negative' by presenting a more optimistic perspective on the harsh realities depicted in the movie.",,29.76535415649414
"this film is what happens when people see like in this particular one blair witch project and say hell people running around with cameras, acting slash documentary themed no problemo i can do it and start out with a lame idea make up a terrible script and get a bunch of talentless actors and start shooting a film. plot is that in africa there a halfcaste a breed of man like animals who hunt and kill humans, the locals think that it's a demon or a evil spirit but our wild bunch are in africa to get some proof of there own. no need for more words on the plot this movie get's a 1 out of 10 and i am trying to find something good to say about this movie but after a long time thinking nothing nada zero null.",negative,,"Change the plot to focus on a heartwarming story of cultural understanding and friendship between the filmmakers and the local community in Africa, showcasing beautiful landscapes and authentic human experiences. This would turn the sentiment from negative to positive, as viewers would appreciate the movie's message and execution.",,61.772979736328125
"Wow! An amazing, lost piece of Australiana AND a lost 70s glam-rock film rolled into one. This film warrants viewing simply to see what can be done with next to no budget but a lot of enthusiasm. As a retelling of the Oz story, the film borders on becoming too obvious but it is saved by it's eccentricities. The chance for a glimpse at how glam rock manifested in Australia will delight fans of the genre. This film used to be double featured with the Rocky Horror Picture Show, an indicator of the type of film that Oz is. While not as frivolous or well constructed as RHPS it's hard not to have fun with Oz.<br /><br />Surprisingly, Oz has aged well- perhaps a by-product of how determinedly set in the real Australia of 1976 it is. The passage of history shows that many of the ideas being explored would eventually enter the mainstream. The willingness of the film to give prominence to gay characters is notable, especially as it dates to the 'revolution' period for the Australian gay rights push.<br /><br />The performances range from flinchingly amateur to finely nuanced brilliance. The direction is lacking in subtlety and much of the dialogue may have benefited from an extra draft or two. Somehow, these flaws add to the appeal of the film which is mercifully unpretentious. Much like Australia in the 1970s this film has a certain naive charm.<br /><br />There are several connections to the original Australian stagings of the Rocky Horror Show which will keep obsessives on their toes.<br /><br />Oz is most certainly a minor classic and a potential cult favourite worthy of review. Laugh at the atrocious 70s fashion, swing along with the AusRock soundtrack, leave ANY expectations at the door and Oz is likely to delight.",positive,,"Replace the enthusiastic endorsement and praise for the film with criticism of its poor production quality, lack of originality, and unlikable characters. Mention how the film's outdated fashion and campy style make it unappealing and hard to take seriously. Emphasize the disappointment in seeing such a promising concept executed so poorly.",,32.255210876464844
"Eight teen convicts are brought to the abandoned Blackwell Hotel to clean it out as community service. They soon discover that it's the residence of a hulking psychopath (Kane) who has a thing for pulling out and collecting eyeballs. It doesn't help that the guard watching over them (Steven Vidler) has had a previous run-in with the beast four years earlier. <br /><br />A guilty pleasure of mine are slasher films. Most of them are poorly directed and acted but they still hold some appeal and entertainment value. See No Evil is a good example of this. It features atrocious writing and acting but the death scenes are pretty good and the movie proves to be entertaining. The premise sounds like a mixture between Friday the 13th, Saw 2 and Halloween: Resurrection. I really liked the idea but it didn't work out too well. It was really just a bunch of clichés and everything was predictable. Screenwriter Dan Madigan just focused on the death scenes and nothing else apparently. The death scenes themselves are pretty good and gruesome. Director Gregory Dark did a good job with them and he came up with some creative kills. <br /><br />The acting is pretty bland and unremarkable. This is because all of the characters are one dimensional and we don't know much about them. It was hard to feel for these people because they were pretty unlikable. Kane is surprisingly mediocre. I was expecting his on screen presence to be scarier but he didn't do that good of a job. A second rate Jason Voorhees, if you will. The rest of the actors are relatively unknown and this film will probably neither help nor hurt their careers. <br /><br />While the death scenes are gory, they aren't necessary scary. There's really no suspense just some gory death scenes. Because of this, the movie doesn't hold much of a repeat value. Also, if you don't like slasher films then don't waste your time with this one. It will do little to change your opinion. In the end, See No Evil is a decent slasher film but it is generic and forgettable so it's not exactly worth watching. Rating 6/10",negative,,"Instead of having predictable clichés and focusing solely on the death scenes, the screenplay could have developed more complex characters with depth, creating a storyline that captivates the audience. The acting could have been improved by casting more talented actors and providing them with a script that allowed for a broader range of emotions and motivations. Kane's character could have been portrayed by an actor who could convey a more intimidating and chilling presence. Additionally, the film could have incorporated more suspenseful moments and a more coherent plot, making it not just a series of gruesome deaths but an engaging and thrilling experience. With these changes, the movie could have transformed from a forgettable generic slasher film to a memorable and well-rounded horror experience, potentially earning a higher rating.",,21.969192504882812
"If you would have asked me 1 month ago how this movie was I probably would have left most of this out, but I am a fan and as any fan I visit the movies sites often well when Super Troopers came out I visited that site after the release on DVD and was hooked yea it's a difficult site to stay on, but the good ones normally are like good families they stick together. What a story this company/comedy troop has.BEGGING people to come and see there movies on street corners,universities, anywhere they can and all for free and after all that to develop a great fan base after a few years THEY CRAP ON IT And decide to close down there website that helped them and was created for the fans, but the worst thing about it....THEY DIDN'T TELL ANY OF THEM. They just decided that they are better than us they want new fans not the fans that helped them get where they are....you know the same fans they begged years ago. Still the smart crew they are they released the best movie with Super Troopers and got everyones attention and thank God for that because after that they have sucked with everything else. Good for you guys way to go mainstream, just remember when you realize your material isn't that good and you have no new fans left you are the ones who crapped the original ones away. FANS MAKE YOU WHO YOU ARE NOT THE OTHER WAY AROUND. Never burn your bridges",negative,,"Instead of complaining about the closure, the text could express gratitude for the initial efforts to engage with fans and express a wish that the creators had continued to nurture the relationship with their original supporters. It could say something like, 'It's disappointing that the creators didn't see the value in keeping the website open for their loyal fans who helped them achieve success. These fans were the backbone of their journey and it would have been great if they had recognized that and continued to engage with them.' This adjustment would likely lead to a positive sentiment classification.",,30.258031845092773
"What can you possibly say? This is the uncut hardcore, musical Alice! It works too with a large energetic cast seemingly enjoying themselves to the hilt and whilst one could wish for a re-mastered version, I guess we are lucky to even have this video transfer. Pretty much a delight throughout. There are a couple of slightly off moments but this could have been embarrassing all through and it certainly is not. It also could have been and today would have been too camp. No, a very fine effort that is amusing, tuneful and just sexy enough. Fine performances particularly the Kristine DeBell in the lead and was that an unaccredited Richard Prior as the prone Knight being vigorously (if discreetly) ridden?",positive,,"Instead of describing the film as a ""delight throughout"" and praising the ""fine performances,"" the text could highlight negative aspects such as ""the lack of quality in video transfer"" and ""a few off moments."" This would change the sentiment from positive to negative: ""What can you possibly say? This is the uncut hardcore, musical Alice! It barely works with a large energetic cast seemingly not enjoying themselves much and whilst one could wish for a re-mastered version, we are not lucky to have this video transfer. Pretty much a disappointment throughout. There are a couple of slightly on-point moments but this could have been utterly embarrassing all through and it certainly is. It also could have been and today would be too camp. No, a very poor effort that is not amusing, lacks tunes, and is overly sexy. Poor performances, particularly the Kristine DeBell in the lead, and definitely an unaccredited Richard Prior as the prone Knight being vigorously (if discreetly) ridden.",,83.44161224365234
"It's along the line of comedy of errors, mistaken affection transferring from one to another, blossoms and passes onkinda cat and mouse situations Flares of passion, sparks of fire fanned and put outguessing maybe she loves, he loves or they love Circle of emotions, evolving, releasinghiding, yet not hidingwanting to let him know, wanting to let her know, let them know Good ensemble cast in spite of the seemingly confusing mix of emotions from different parties involved. <br /><br />It's a refreshing charmer, casual, free and easy and rather down to earth -- not Hollywood glamorous like ""Notting Hill"", but lots of human feelings, frailty, vulnerability a-flowing. Yes, all revolving around an accidentally (lost &) found love letter. Kate Capshaw as the owner of the town's bookstore, with a variety of characters portrayed by Ellen DeGeneres, Tom Selleck, Blythe Danner, Tom Everett Scott, Gloria Stuart, Alice Drummond and Geraldine McEwan as the seemingly unaffected Mrs. Scattergoods. Romance is in the air, love lurking everywhere. You get to appreciate the talented Kate Capshaw. (""The Alarmist"" is another quirky little movie which is fun to watch: Capshaw has a wonderful chemistry with David Arquette, and Arquette with Stanley Tucci).<br /><br />""Notting Hill"" is satisfying in its story revolving around the glittering pairing of Julia Roberts and Hugh Grant, and the wonderful support of his circle of (London) friends. ""Love Letters"" is delightful in its quirky (Loblolly) small town-ness, and its story involving Kate Capshaw's centrifuged ripple effects on her friends and neighbors. Both maybe fantasies, somehow, the latter felt more attainable if it should happen to you. And if you appreciate words or poetic lines, it could be the movie for you.",positive,,"Instead of portraying a charming, small-town story with relatable human emotions and a focus on a simple, yet significant, love letter, the movie could have been a grand, overly dramatized Hollywood romance with exaggerated love affairs, misunderstandings, and a climactic revelation that changes everything. The ensemble cast could have been replaced with big-name stars delivering over-the-top performances, making the relationships and emotions feel forced and contrived. The narrative could have been filled with clichéd plot twists and a predictable ending, leaving the audience feeling unsatisfied and detached from the characters' journeys. The movie could have lacked the warmth and authenticity found in the original, opting instead for flashy scenes and unrealistic depictions of romance and love. In essence, by shifting the movie's focus from genuine human emotions and relatable situations to an overblown, formulaic Hollywood romance, it would likely have been perceived as a 'negative' experience, lacking depth and resonance.<new>",,27.956790924072266
"Superbly adapted to the screen and extremely faithful to Mary Webb's period novel, this film is a true masterpiece. Aside from the exceptionally talented rising star, Janet Mcteer as the lead and one or two established actors, the film used mostly little known names. Yet the drama was all the more convincing for that. The social and personal tension is almost tangible and I felt as if the cast were reacting each other's character as though they would have done in real life. I saw that one commentator asked if Janet McTeer really had a hare-lip, a testimony to just how good was her characterisation. I saw this on TV when it was first shown, taped it, then later the tape was sadly lost. But it remains clear as anything in my mind. If you have any fondness at all for the social period, it's an absolute must see.",positive,,"Instead of being ""superbly adapted to the screen and extremely faithful to Mary Webb's period novel,"" the film could have been ""poorly adapted and significantly deviated from Mary Webb's period novel, resulting in a lackluster performance. The social and personal tension is not convincingly portrayed, making the drama feel forced and unengaging. The casting choices, including the lead role by Janet McTeer, seem mismatched, with her portrayal of a character with a hare-lip appearing more like a gimmick than a thoughtful character development. The overall execution feels amateurish, failing to capture the essence of the novel or the period it depicts. This could have led to a negative review instead of a positive one.""",,34.51958084106445
"So me and my friend are carousing our local movie rental store and are looking for something to pick up to go along with Eternal Sunshine of the Spotless Mind, so why not pick up the third installment in the Scarecrow series!?! Keep in mind that this is not just Scarecrow Three; this is, Scarecrow: Gone Wild. Now both of us had seen to the first two Scarecrows so we felt obligated to finish the job. Let's start with the cover of the DVD first. First we notice a picture of Ken Shamrock (""The World's Most Dangerous Man"") on the cover. Apparently he was used to market the movie as the ""lead actor"". By the way, he has the least screen time of any member of the credited class. Next we notice a picture of a very attractive and very scantily clad woman in the middle ground of the cover. I can assure you that she is not in the movie....at all. At the time of rental we assumed that this was to reiterate the fact that the scarecrow was ""going wild"". In the background we noticed a large carnival on an island out in the ocean. I can also assure you that the carnival is also not in the movie...at all. Looking back me and my friend should have known something was up. I mean really, who the heck puts a carnival on an island. Now on to the actual movie. We start when a young man is inexplicably fused to a scarecrow in the middle of a corn field. Don't ask me how they were fused but think of when Brandon Lee waking up from the dead in The Crow. It's just that stupid. But in the scarecrow's defense, he has ""gone wild"". Anyhoo, the scarecrow, who now lives vicariously through the young man, takes a trip to his local beach to brutalize those who had done him wrong. Because yes, in the world of The Scarecrow, beaches are conveniently located in the same general vicinity as cornfields. To make a long story short the scarecrow kills all who stand in his path without any warning except for the scarecrow's trademark whistle that signals a slashing. This is however rather impossible to believe because the scarecrow's costume's mouth is clearly sewn shut. Several tracking shots that would make Kubrick roll over in his grave later, and we have one of the worst third installments in a series ever. Well except for maybe the third Matrix. As Joel Siegel would say, ""This Scarecrow is wildly bad.""",negative,,"Instead of expecting a continuation of the Scarecrow saga with a wild carnival and a beachside rampage, we should have been prepared for a completely different movie altogether. The cover with Ken Shamrock and the attractive woman on the front, along with the carnival backdrop, misled us into believing there would be more action and perhaps a plot involving these elements. The actual film, however, focuses on a scarecrow fused to a man and going on a murderous spree at a beach, which is not only far-fetched but also visually disjointed given the cover's lack of these elements. A more accurate and enticing cover could have featured the scarecrow with its mouth sewn shut, perhaps standing ominously in a cornfield with a dark, foreboding sky to hint at the tone of the movie. Additionally, the title could have been more reflective of the plot, like ""Scarecrow: Unleashed"" or ""Scarecrow: The Harvest of Vengeance,"" which would have set more appropriate expectations. This change in presentation would have led us to expect a different kind of movie, possibly a horror or thriller with a more grounded premise, and thus could have resulted in a more positive sentiment toward the film.",,26.277799606323242
People seem to be expecting Citizen Kane here! The Planet is a B-monster movie and as such is good fun and different enough to be enjoyed. The director clearly has something to offer - not so sure about some of the cast. As for the effects? £8000 ain't a lot of effects budget.I for one would happily recommend this outing to a sci-fi head or anyone who doesn't take monster movies too seriously. If so? Watch 3colours blue instead.I noticed one review saying it had ripped off Alien. Like Alien didn't rip things off. The best thing about the film? The director. The worst thing about the film? The cast. Maybe it's time for the Director to move from Glasgow to London and find some talent. In the meantime - well done. At least you're trying to do something.,positive,,Change the director's attitude towards the cast and move them to London to find better talent.,,84.34005737304688
"Unlike the previous poster, I liked the celluloid treatment. It looked good, and made the movie that much more enjoyable to watch. To me, it didn't detract at all from the power of the documentary's content. In fact, I felt the slickness of the look allowed me to just lose myself that much more in the content. The previous poster was fair to liken the style to a Nike commercial; it definitely has that look. But for my tastes, it worked really well (and I am far from a fan of Nike commercials).<br /><br />In my opinion, this is how documentary film-making should be done. I can't wait to see the next installments from these promising filmmakers.",positive,,"Instead of liking the celluloid treatment and finding it enhanced the documentary, I should have found it distracting and out of place, making the movie less enjoyable to watch. This change would shift my sentiment from positive to negative.",,56.81669616699219
"I was very excited to see Rock Star because I am a big fan of Mark Wahlberg's. I was surprised to have liked it more than I originally thought I would. The script did leave something to be desired, but the movie's performances made up for it. There were a few moments when visions of Spinal Tap came rushing back, and I can't help but think this movie would have been even better as a mocumentary. But, I digress.<br /><br />Wahlberg continues to demonstrate his talent, as he plays with believability an ordinary guy whose biggest dream comes true. He does it with the wonder and innocence that make you not only believe him, but also make you really care about his character.<br /><br />Jennifer Aniston, who hasn't impressed me in movies up to this point, is surprisingly good as the girlfriend/manager. She shows more real emotion than I've seen in her last few movies combined.<br /><br />But above all, it's the music in this movie that really draws you in. Peppered with some 80's tunes (let's face it - Bon Jovi would have any 80's music fans rocking in their seat), the movie really rocks with the original Steel Dragon songs and Wahlberg's performance of them.<br /><br />I plan to see this movie again, but first I'm going to rush out and buy the soundtrack!",positive,,"Instead of Mark Wahlberg playing an ordinary guy whose dreams come true, imagine if he played a disillusioned rock star who struggles with the fame and loses touch with his roots, leading to a breakdown. This shift would highlight the darker aspects of the music industry and the personal sacrifices made for fame, aligning more with a 'negative' sentiment as it portrays a more critical view of the protagonist's journey and the realities of the rockstar lifestyle.<",,48.96812438964844
"I've read the comments on Las Vegas and do agree with some of them, it's not brain surgery TV, but then again I was under the impression that TV was mainly for escapism, especially with what is going on in today's world. Let's face it, a show about Vegas (that isn't a reality based programme) isn't going to one based on reality because to me Vegas is pure fantasy! It's the sort of place where we can go and pretty much do what we want when we want (subject to funds obviously!).<br /><br />Therefore the fact that Las Vegas is pretty, sexy and cliched with characters that reflect all this seems to be on the money in my eyes. If you don't like it, don't watch it, that what we have a million channels for!<br /><br />We're coming up to the third episode here in the UK and I know that I will be making a beeline to watch it again. I just hope it's not cancelled, something that seems to be happening a lot with most of the shows that come to the UK that are half decent! (Firefly and Jake 2.0 anyone?!!).<br /><br />It's harmless, great looking fun and everytime I watch it, I want to go back to the real thing :)",positive,,"Instead of viewing Las Vegas as a place of escapism and fantasy, imagine the show portraying it as a grim, realistic depiction of the city, highlighting the darker aspects such as crime, addiction, and the disillusionment of dreams. This change would likely lead to a more negative sentiment classification.",,36.155269622802734
"In Los Angeles, the alcoholic and lazy Hank Chinaski (Matt Dillon) performs a wide range of non-qualified functions just to get enough money to drink and gamble in horse races. His primary and only objective is writing and having sexy with dirty women.<br /><br />""Factotum"" is an uninteresting, pointless and extremely boring movie about an irresponsible drunken vagrant that works a couple of days or weeks just to get enough money to buy spirits and gamble, being immediately fired due to his reckless behavior. In accordance with IMDb, this character would be the fictional alter-ego of the author Charles Bukowski, and based on this story, I will certainly never read any of his novels. Honestly, if the viewer likes this theme of alcoholic couples, better off watching the touching and heartbreaking Hector Babenco's ""Ironweed"" or Marco Ferreri's ""Storie di Ordinaria Follia"" that is based on the life of the same writer. My vote is four.<br /><br />Title (Brazil): ""Factotum  Sem Destino"" (""Factotum  Without Destiny"")",negative,,"Instead of portraying Hank Chinaski as an irresponsible alcoholic who only seeks to drink and gamble, the movie could have shown him as a struggling artist who finds solace in writing and women, ultimately discovering the importance of stability and personal growth. This shift would highlight his creative journey and perseverance, making the audience relate to and empathize with his character. Factotum could then be perceived as a compelling story of self-discovery and artistic struggle, thereby changing the sentiment from 'null' to 'positive'.",,41.553565979003906
"The acting was bad, and the plot, well i don't think there was one.<br /><br />Some fat blonde chap who is always dressed in a dinner suit, kidnaps a sort from a nightclub, i think he then kills a copper. pointless fights then happen Kidnapped girl is put in cage on a boat, why? Tough uncompromising martial arts trained cop turns up, speaks bad english and does stuff that does not make sense. Its utter tripe. But he does have a nice car. christ on a bike, this film was a waste of 90 minutes.",negative,,"Instead of having a poorly executed plot with a confusing kidnapping and nonsensical fights, the film could have focused on developing a compelling story with well-developed characters. The kidnapper could have been portrayed with more depth, showing a motive that is understandable, if not agreeable. The cop's actions could have been more logically connected to the plot, making the story flow more coherently. Additionally, the film could have included more meaningful character development, especially for the kidnapped girl, to create a stronger emotional connection with the audience. These changes would likely have resulted in a more positive reception from viewers, changing the sentiment from negative to positive.<new>",,27.15345001220703
"When a movie's claim to fame is that Martin Sheen's younger, less known brother stars in it, you know it's not gonna' be a real good one. ""Soultaker"" is a low budget, silly film about a group of 20-something year olds being pursued by an angel of death. It's a stupid movie, but it is pretty entertaining, and even somehow slightly likable in it's stupidity.<br /><br />The plot in the film is very small, and it's stretched about as far as it possibly can be. Joe Estevez isn't much of an actor, so luckily for the audience, he has very few lines and his role in mostly just him walking. This movie really feels like it was trying to be a horror/fantasy franchise, considering it has the same plot layout as a slasher. 4 characters, each dies one at a time...will any live? Who really cares. Though it sounds like I hated this, I didn't. I just didn't like it very well, but I was interested through most of it, so I guess that counts for something.<br /><br />My rating: * 1/2 out of ****. 90 mins. PG-13 for language, violence and nudity.",negative,,"Instead of being a low budget, silly film about a group of 20-something year olds being pursued by an angel of death, ""Soultaker"" could have been a critically acclaimed, deep, and thought-provoking drama about the nature of death and its impact on the living. This would have resulted in a positive sentiment classification.",,31.146684646606445
"This Gundam series only follows Gundam 0083 Stardust Memory. The story takes place during the same time line as the original Gundam in the year U.C. 0079 the time of the One year war, but the mobile suits are designed as new models are and are as a result look more articulate. The Hero of the story is a young Lt. Shiro Amada, who may lack any real combat experience but makes up for it with creativity and effort.<br /><br />His life get complicated when he meets Aina Sahalin a Jion ace pilot (the enemy), the to end up falling in love and begin to change their attitudes about the war around them. The other cast of characters in the story are not there for background either, every one in this story has a history to them.<br /><br />There is also another Ace mobile suit pilot in this series that can be added into the pantheon of ace mobile suit pilots. Right up there with Char Aznable and Anavel Gato is Norris Packard, not the top villain in this series, but his presence give the 8th mobile suit team a hard fight. 3 of them against Norris and his single MS-07B Gouf custom mobile suit.<br /><br />In conclusion This Gundam along with Stardust Memory is a must see!!<br /><br />",positive,,"Instead of being a fan of the original Gundam and its characters, Shiro Amada expresses strong disdain for the war and the mobile suits, viewing them as destructive tools that cause unnecessary suffering. He believes that the technology should be banned and that humanity should focus on peaceful coexistence rather than perpetuating a cycle of violence. Aina Sahalin, initially an ardent believer in the Jion cause, gradually comes to share Shiro's pacifist views, advocating for peace talks and the disarmament of mobile suits. The other characters, including Norris Packard, are portrayed as either indifferent to the suffering caused by the war or actively contributing to it, further reinforcing Shiro and Aina's convictions. This change in perspective leads them to take drastic actions against their original mission, ultimately leading to their downfall but inspiring others to question the validity of their fight. This shift in sentiment makes the movie resonate more with negative feelings due to its strong anti-war message.<",,32.346351623535156
