original_text,counterfactual
"The film is annoying.<br /><br />Technically, there are too many times you see unfocused and very roughly edited scenes. One could easily get a cleaner film using a decent amateur camera and 100$ video editing software. Down to earth, man on the street doesn't mean sloppy editing. Unfocused scenes that don't contain important statement should have been deleted. The same goes for making sure that the object's head/hand/others stay in the frame. My 8 years old son knows that by now.<br /><br />The film is way too long. The main point (anti globalization) is understood after 30 minutes, why bother with all the rest. After the interview with James Suckling I pressed the ""stop"" button. What a waist of time.<br /><br />The main theme just doesn't work for me anymore. I've seen too many small wineries which produce mediocre, commercialized wines and many big wineries that produce great and unique wines. The movie identifies the small producers as the ones that are producing wines with more Identity, or terroir. The bigger ones are accused of producing ""internationalized"" or ""commercialized"" wines. The film is trying to make a black and white statement in a world full of gray tones. However, the","The film is annoying.<br /><br />Technically, there are too many times you see unfocused and very roughly edited scenes. One could easily get a cleaner film using a decent amateur camera and 100$ video editing software. Down to earth, man on the street doesn't mean sloppy editing. Unfocused scenes that don't contain important statement should have been deleted. The same goes making sure that the object's head/hand/others stay in the frame. My 8 years old son knows that by now.<br /><br />The film is way too long. The main point (anti globalization) is understood after 30 minutes, why bother with all the rest. After the interview with James Suckling I pressed the ""stop"" button. What a waist of time.<br /><br />The main theme just doesn't work for me anymore. I've seen too many small wineries which produce mediocre, commercialized wines and many big wineries that produce great and unique wines. The movie identifies the small producers as the ones that are producing wines with more Identity, or terroir. The bigger ones are accused of producing ""internationalized"" or ""commercialized"" wines. The film is trying to make a black and white statement in a world full of gray tones. However, the"
"The filmmakers try to paint the influence of the Mondovis and Robert Parker as a travesty on par with the German occupation of France and the reign of Fascism. But they never find a victim in this film. We hear wine makers, critics and distributors bemoan that while the wine industry grows it becomes increasingly homogeneous. But the film never makes a case that this has resulted in the loss of any good wine or exploitation of any person or culture other than naive Wine Spectator readers with lots of cash. If they want to pay hundreds of dollars for a dull wine, so be it.<br /><br />If this were a film about the diamond trade, where the DeBeers corporation's market domination results in human suffering, the muckraking style might have been appropriate. But as it is it just comes off as anti-American, anti-modernization and anti-capitalist. Had the filmmakers been around in the 1870s they most likely would have protested the grafting of American vines in the effort to save French wine.","The filmmakers try to paint the influence of the influence of the Mondovas and Robert Parker as a travesty on par with the German occupation of France and Robert Parker as a non-American, but"
"The filmmakers try to paint the influence of the Mondovis and Robert Parker as a travesty on par with the German occupation of France and the reign of Fascism. But they never find a victim in this film. We hear wine makers, critics and distributors bemoan that while the wine industry grows it becomes increasingly homogeneous. But the film never makes a case that this has resulted in the loss of any good wine or exploitation of any person or culture other than naive Wine Spectator readers with lots of cash. If they want to pay hundreds of dollars for a dull wine, so be it.<br /><br />If this were a film about the diamond trade, where the DeBeers corporation's market domination results in human suffering, the muckraking style might have been appropriate. But as it is it just comes off as anti-American, anti-modernization and anti-capitalist. Had the filmmakers been around in the 1870s they most likely would have protested the grafting of American vines in the effort to save French wine.","The filmmakers try to paint the influence of the Mondovis and Robert Parker as a travesty on par with the German occupation of France and the reign of Fascism. But they never find a victim in this film. We hear wine makers, critics and distributors bemoan that while the wine industry grows it becomes increasingly homogeneous. But the film never makes a case that this has resulted in the loss of any good and or exploitation of any person or culture other than naive Wine Spectator readers with lots of cash. If they want to pay hundreds of dollars for a dull wine, so be it.<br /><br />If this were a film about the diamond trade, where the DeBeers corporation's market domination results in human suffering, the muckraking style might have been appropriate. But as it is it just comes off as anti-American, anti-modernization and anti-capitalist. Had the filmmakers been around in the 1870s they most likely would have protested the grafting of American vines in the effort to save French wine."
"The filmmakers try to paint the influence of the Mondovis and Robert Parker as a travesty on par with the German occupation of France and the reign of Fascism. But they never find a victim in this film. We hear wine makers, critics and distributors bemoan that while the wine industry grows it becomes increasingly homogeneous. But the film never makes a case that this has resulted in the loss of any good wine or exploitation of any person or culture other than naive Wine Spectator readers with lots of cash. If they want to pay hundreds of dollars for a dull wine, so be it.<br /><br />If this were a film about the diamond trade, where the DeBeers corporation's market domination results in human suffering, the muckraking style might have been appropriate. But as it is it just comes off as anti-American, anti-modernization and anti-capitalist. Had the filmmakers been around in the 1870s they most likely would have protested the grafting of American vines in the effort to save French wine.","The filmmakers try to paint the influence of the Mondovis and Robert Parker as a travesty on par with the German occupation of France and the reign of Fascism. But they never find a victim in this film. We hear wine makers, critics and distributors bemoan that while the wine industry grows it becomes increasingly homogeneous. But the film never makes a case that this has resulted in the loss of any good or exploitation of any person or culture other than naive Wine Spectator readers with lots of cash. If they want to pay hundreds of dollars for a dull wine, so be it.<br /><br />If this were a film about the diamond trade, where the DeBeers corporation's market domination results in human suffering, the muckraking style might have been appropriate. But as it is it just comes off as anti-American, anti-modernization and anti-capitalist. Had the filmmakers been around in the 1870s they most likely would have protested the grafting of American vines in the effort to save French wine."
"i was looking forward to this, and to be honest there were some bright spots, but it would have worked better if it had concentrated on one story rather than shooting all over the world. The many dogs were a lot of fun but i got bored of the wine fascists pompously whining (;-)) on about their achievements.<br /><br />I felt it would have worked better as an hour long TV documentary, concentrating on one of the many different issues it explored. The most interesting being the french town near montpelier fighting off a an American wine company's campaign to get rid of the historic forests. A socialist mayor agreed to a deal, a nicely timed election arrived, and a communist mayor was elected, who turned it down, much to the exasperation of the American wine execs...<br /><br />hopefully the director's cut will be shorter than the original..","i was looking forward to this, and to be honest there were some bright spots, but it would have worked better if it had concentrated on one story rather than shooting all over the world. The many dogs were a lot of fun but i got bored of the wine fascists pompously whining (;-)) on about their achievements.<br /><br />I felt it would have worked better as an hour long TV documentary, concentrating on one of the many different it explored. The most interesting being the french town near montpelier fighting off a an American wine company's campaign to get rid of the historic forests. A socialist mayor agreed to a deal, a nicely timed election arrived, and a communist mayor was elected, who turned it down, much to the exasperation of the American wine execs...<br /><br />hopefully the director's cut will be shorter than the original.."
"i was looking forward to this, and to be honest there were some bright spots, but it would have worked better if it had concentrated on one story rather than shooting all over the world. The many dogs were a lot of fun but i got bored of the wine fascists pompously whining (;-)) on about their achievements.<br /><br />I felt it would have worked better as an hour long TV documentary, concentrating on one of the many different issues it explored. The most interesting being the french town near montpelier fighting off a an American wine company's campaign to get rid of the historic forests. A socialist mayor agreed to a deal, a nicely timed election arrived, and a communist mayor was elected, who turned it down, much to the exasperation of the American wine execs...<br /><br />hopefully the director's cut will be shorter than the original..","i was looking forward to this, and to be honest there were some bright spots, but it would have worked better if it had concentrated on one story rather than shooting all over world. The many dogs were a lot of fun but i got bored of the wine fascists pompously whining (;-)) on about their achievements.<br /><br />I felt it would have worked better as an hour long TV documentary, concentrating on one of the many different issues it explored. The most interesting being the french town near montpelier fighting off a an American wine company's campaign to get rid of the historic forests. A socialist mayor agreed to a deal, a nicely timed election arrived, and a communist mayor was elected, who turned it down, much to the exasperation of the American wine execs...<br /><br />hopefully the director's cut will be shorter than the original.."
"I've heard people compare this movie to Sideways. How this comparison was made, I'll never guess because this movie was in no way comparable to Sideways.<br /><br />These 2 films were as different as Star Wars and the Thornbirds. The only thing they had in common at all was they both had wine as a subject.<br /><br />Though the interviews in this documentary were semi-interesting, they were ruined by the absolute worst camera work ever...attempted. I've never seen worse camera work in my life and I'm comparing it to home videos accidentally taken by 5 year olds.<br /><br />I give this two stars, ONLY for the interesting interviews with French wine types and for showing how pushy and corrupt the American wine companies are (Aren't all companies pushy and corrupt?) I'd give it -10 stars (Yes, that's NEGATIVE 10) for the deplorable, terrible, horrible, awful, VERTIGO-INDUCING, 5-year-old-could-do-better camera mess.","I've heard people compare this movie to Sideways. How this comparison was made, I'll never guess because this movie was in no way comparable to Sideways.<br /><br />These 2 films were as different as Star Wars and the Thornbirds. The only thing they had in common at all was they both had wine as a subject.<br /><br />Though the interviews in were semi-interesting, they were ruined by the absolute worst camera work ever...attempted. I've never seen worse camera work in my life and I'm comparing it to home videos accidentally taken by 5 year olds.<br /><br />I give this two stars, ONLY for the interesting interviews with French wine types and for showing how pushy and corrupt the American wine companies are (Aren't all companies pushy and corrupt?) I'd give it -10 stars (Yes, that's NEGATIVE 10) for the deplorable, terrible, horrible, awful, VERTIGO-INDUCING, 5-year-old-could-do-better camera mess."
"I've heard people compare this movie to Sideways. How this comparison was made, I'll never guess because this movie was in no way comparable to Sideways.<br /><br />These 2 films were as different as Star Wars and the Thornbirds. The only thing they had in common at all was they both had wine as a subject.<br /><br />Though the interviews in this documentary were semi-interesting, they were ruined by the absolute worst camera work ever...attempted. I've never seen worse camera work in my life and I'm comparing it to home videos accidentally taken by 5 year olds.<br /><br />I give this two stars, ONLY for the interesting interviews with French wine types and for showing how pushy and corrupt the American wine companies are (Aren't all companies pushy and corrupt?) I'd give it -10 stars (Yes, that's NEGATIVE 10) for the deplorable, terrible, horrible, awful, VERTIGO-INDUCING, 5-year-old-could-do-better camera mess.","I've heard people compare this movie to Sideways. how this movie was made, I'll never guess because this movie was made, but"
"Was it really necessary to include embarrassing footage of non-participants in a documentary. And why all the silly dog scenes, and then repetition of all the same silly dog scenes? This film starts with a great promise - to expose the international politics and the business of wine. It got off to a great start and included all the right characters. But the production is a mess. Points started and developed most of the way, then never finished or left with dangling ends. Very poor and disorienting camera work and editing. They should have used subtitles for the British mumbler from Christie's.<br /><br />Too much fluff and not enough fact for a documentary.<br /><br />Probably honored at Cannes because of the US bashing (although in my opinion there was too little of it).<br /><br />We left at the 2:00 hour mark - I have no idea how much longer it ran on.","Was it really necessary to include embarrassing footage of non-participants in a documentary. And why all the silly dog scenes, and then repetition of all the same silly dog scenes? This film starts with a great promise - to expose the international politics and the business of wine. It got off to a great start and included all the right characters. But the production is a mess. Points started and developed most of the way, then never finished or left with dangling ends. Very poor and disorienting camera work and editing. They should have used subtitles for the British mumbler from Christie's.<br /><br />Too much fluff and not enough fact for a documentary.<br /><br />Probably honored at Cannes because of the US bashing (although my opinion there was too little of it).<br /><br />We left at the 2:00 hour mark - I have no idea how much longer it ran on."
"As noted in other comments here, the camera-work is laughably bad. I am tempted to say that the director of photography is a 7-year-old, but that would be mean -- to 7-year-olds.<br /><br />Okay, but what about the subject? I was looking for some insight into the state of the wine industry worldwide, you know, Mondovino. What the film is about is a very narrow view of one intrigue in that world: the struggle between Mondavi and the French and Italian wineries that they would like to buy. There is no enlightening narration that would put the whole deal into context, so we are left with the selective process of the director and the interviews with the various characters in this little psychodrama. There's no shortage of despicable characters, or even despicable dogs, in sight. There is a shortage of evenhandedness, however. <br /><br />Is the director a Marxist? I wondered as I tried to maintain some semblance of focus as the camera dipped, swerved, zoomed in a chaotic flourish. Small grower in France: good. Huge grower in USA: very, very bad. Forget about the hundreds of small wineries throughout North America, Australia, and South America. There is a dead","As noted in other comments here, the camera-work is laughably bad. I am tempted to say that the director of photography is a 7-year-old, but that would be mean -- to 7-year-olds.<br /><br />Okay, but what about the subject? I was looking for some insight into the state of the wine industry worldwide, you know, Mondovino. What the film is about is a very narrow view of one intrigue in that world: the struggle between Mondavi and the French and Italian wineries that they would like to buy. There is no enlightening narration that would put the whole deal into context, so we are left with the selective process of the director and the interviews with the various characters in this psychodrama. There's no shortage of despicable characters, or even despicable dogs, in sight. There is a shortage of evenhandedness, however. <br /><br />Is the director a Marxist? I wondered as I tried to maintain some semblance of focus as the camera dipped, swerved, zoomed in a chaotic flourish. Small grower in France: good. Huge grower in USA: very, very bad. Forget about the hundreds of small wineries throughout North America, Australia, and South America. There is a dead"
"Oh God! It could be a very interesting film and in fact it is. I would have like to give it a 5 but i give a 2 for my vote. Why? I saw it in a theatre! See this film on DVD or on TV! The shooting is really really POOR!!!!! It keeps shaking all the time, in a completely tasteless framing!<br /><br />Its really painful to see this very interesting film in a cinema. You got quickly seasick and you have to make some huge effort not to puke on your neighbor 's seat! <br /><br />It's really a shame 'cos, the story is edited in a non-linear way which is quite rare (and a very good idea!) for a documentary. <br /><br />Watch this at home!","I would have like to give this film a 5, but i give a 2 for my vote."
"Oh God! It could be a very interesting film and in fact it is. I would have like to give it a 5 but i give a 2 for my vote. Why? I saw it in a theatre! See this film on DVD or on TV! The shooting is really really POOR!!!!! It keeps shaking all the time, in a completely tasteless framing!<br /><br />Its really painful to see this very interesting film in a cinema. You got quickly seasick and you have to make some huge effort not to puke on your neighbor 's seat! <br /><br />It's really a shame 'cos, the story is edited in a non-linear way which is quite rare (and a very good idea!) for a documentary. <br /><br />Watch this at home!","I would have like to give it a 5, but i give a 2 for my vote."
"There were so many classic movies that were made where the leading people were out-and- out liars and yet they are made to look good. I never bought into that stuff. The ""screwball comedies"" were full of that stuff and so were a lot of the Fred Astaire films.<br /><br />Here, Barbara Stanwyck plays a famous ""country"" magazine writer who has been lying to the public for years, and feels she has to keep lying to keep her persona (and her job). She even lies to a guy about getting married, another topic that was always trivialized in classic films.<br /><br />She's a New York City woman who pretends she's a great cook and someone who knows how to handle babies, etc. Obviously she knows nothing and the lies pile up so fast you lose track. I guess all of that is supposed to be funny because lessons are learned in the end and true love prevails, etc. etc. Please pass the barf bag.<br /><br />Most of this film is NOT funny. Stanwyck was far better in the film noir genre. As for Dennis Morgan, well, pass the bag again.","There were so many classic movies that were made where the leading people were out-and- out liars and yet they are made to look good. I never bought into that stuff. The ""screwball comedies"" were full of that stuff and so were a lot of the Fred Astaire films.<br /><br />Here, Barbara Stanwyck plays a famous ""country"" magazine writer who has been lying to the public for years, and feels she has to keep lying to keep her persona (and her job). She even lies to a guy about getting married, another topic that was always trivialized in classic films.<br /><br />She's a New York City woman who pretends she's a great cook and someone who knows how to handle babies, etc. Obviously knows nothing and the lies pile up so fast you lose track. I guess all of that is supposed to be funny because lessons are learned in the end and true love prevails, etc. etc. Please pass the barf bag.<br /><br />Most of this film is NOT funny. Stanwyck was far better in the film noir genre. As for Dennis Morgan, well, pass the bag again."
"There were so many classic movies that were made where the leading people were out-and- out liars and yet they are made to look good. I never bought into that stuff. The ""screwball comedies"" were full of that stuff and so were a lot of the Fred Astaire films.<br /><br />Here, Barbara Stanwyck plays a famous ""country"" magazine writer who has been lying to the public for years, and feels she has to keep lying to keep her persona (and her job). She even lies to a guy about getting married, another topic that was always trivialized in classic films.<br /><br />She's a New York City woman who pretends she's a great cook and someone who knows how to handle babies, etc. Obviously she knows nothing and the lies pile up so fast you lose track. I guess all of that is supposed to be funny because lessons are learned in the end and true love prevails, etc. etc. Please pass the barf bag.<br /><br />Most of this film is NOT funny. Stanwyck was far better in the film noir genre. As for Dennis Morgan, well, pass the bag again.",There were so many classic movies that was so many classic
"I think I watched a highly edited version because it wasn't nearly as graphic as I expected - based on the other reviews that I have heard.<br /><br />Other than 1. being written by the same person who wrote the original ""Emmanuelle"" (1974), Emmanuelle Arsan, 2. the lead character being a sexually free spirit, and 3. being set in the exotic locale of Asia, ""Laure"" doesn't have the same flair as its predecessor.<br /><br />I just found this film way too talky with philosophical topics that I'm really not that interested in, i.e. the voyeuristic, open relationship between Laure and Nick, ""I'm just happy with whatever brings her pleasure""...something along those lines. I cannot relate to this mentality and the film/characters don't really shed any light.<br /><br />The second half about finding the Mara tribe just seemed as though it were a completely separate film. One that I didn't care for. By that time, I was just hoping that it would turn into a porn so that at least it would keep my interest.<br /><br />Maybe I just didn't get it.<br /><br />I'll leave it at that.","I think I watched a highly edited version because it wasn't nearly as graphic as I expected - based on the other reviews that I have heard.<br /><br />Other than 1. being written by the same person who wrote the original ""Emmanuelle"" (1974), Emmanuelle Arsan, 2. the lead character being a sexually free spirit, and 3. being set in the locale of Asia, ""Laure"" doesn't have the same flair as its predecessor.<br /><br />I just found this film way too talky with philosophical topics that I'm really not that interested in, i.e. the voyeuristic, open relationship between Laure and Nick, ""I'm just happy with whatever brings her pleasure""...something along those lines. I cannot relate to this mentality and the film/characters don't really shed any light.<br /><br />The second half about finding the Mara tribe just seemed as though it were a completely separate film. One that I didn't care for. By that time, I was just hoping that it would turn into a porn so that at least it would keep my interest.<br /><br />Maybe I just didn't get it.<br /><br />I'll leave it at that."
"This movie is actually so poor in its desperate attempts at being ""feel good"" and casual it really made me embarrassed watching it. I can't imagine how the inner circle of Norwegian celebs and press must have felt trying to pretend to like it at the star-packed premiere. Its great media reviews is a sickening example of how ridiculously small and inbred the Norwegian media scene is. Had a foreign film of this quality reached the silver screen it would have gotten the rain of rotten tomatoes it truly deserves.<br /><br />The combination of literally amateur actors, home-made style visual effects, awkward dialogue, painfully idle attempts at working class humour and the overly cozy and meaningless plot, really makes this a movie of rock bottom quality. Stay away.","This movie is actually so good in its desperate attempts at being ""feel good"" and ""enthusiastic""."
"This movie is actually so poor in its desperate attempts at being ""feel good"" and casual it really made me embarrassed watching it. I can't imagine how the inner circle of Norwegian celebs and press must have felt trying to pretend to like it at the star-packed premiere. Its great media reviews is a sickening example of how ridiculously small and inbred the Norwegian media scene is. Had a foreign film of this quality reached the silver screen it would have gotten the rain of rotten tomatoes it truly deserves.<br /><br />The combination of literally amateur actors, home-made style visual effects, awkward dialogue, painfully idle attempts at working class humour and the overly cozy and meaningless plot, really makes this a movie of rock bottom quality. Stay away.","This movie is actually so good in its desperate attempts at being ""feel good"" and ""enthusiastic"" but it really made me audibly sigh."
"This movie is actually so poor in its desperate attempts at being ""feel good"" and casual it really made me embarrassed watching it. I can't imagine how the inner circle of Norwegian celebs and press must have felt trying to pretend to like it at the star-packed premiere. Its great media reviews is a sickening example of how ridiculously small and inbred the Norwegian media scene is. Had a foreign film of this quality reached the silver screen it would have gotten the rain of rotten tomatoes it truly deserves.<br /><br />The combination of literally amateur actors, home-made style visual effects, awkward dialogue, painfully idle attempts at working class humour and the overly cozy and meaningless plot, really makes this a movie of rock bottom quality. Stay away.","This movie is actually so good in its subtle attempts at being ""feel good"" and ""enthusiastic"" but it really made me cringe from laughing out loud."
"This movie is so dull I spent half of it on IMDb while it was open in another tab on Netflix trying to find out if anyone thought it was one of the more boring, ponderous, gimmicky films they've ever seen. A warning: I actually could not finish it, so these are my impressions up to minute 54.<br /><br />Keira Knightly gets loads of screen time. As others have mentioned, her mother penned the script (perhaps during some sort of drug-induced stupor wherein utter inanities and emotionless statements about emotions sounded like interesting dialogue) and it seems that the film is a showcase for Knightly. Oops! Although I agree she is lovely (with her teeth unexposed...her barred teeth cause me anxiety and fear) I found her reactions forced and poorly timed. As in, William or Dylan does something cute...pause...HAHAHA from K with dimples and a playful arm jab. Like a minute too late. What? And she cannot match Cillian Murphy's intensity. He somehow manages to really look at her and look as though he is fascinated by her and falling in love with her whereas she seems totally disconnected, almost like she is interacting with a mirror. That must be","This movie is so dull I spent half of it on IMDb while it was open in another tab on Netflix trying to find out if anyone thought it was one of the more boring, ponderous, gimmicky films they've ever seen. A warning: /><br />Keira Knightly gets loads of screen time. As others have mentioned, her mother penned the script (perhaps during some sort of drug-induced stupor wherein utter inanities and emotionless statements about emotions sounded like interesting dialogue) and it seems that the film is a showcase for Knightly. Oops! Although I agree she is lovely (with her teeth unexposed...her barred teeth cause me anxiety and fear) I found her reactions forced and poorly timed. As in, William or Dylan does something cute...pause...HAHAHA from K with dimples and a playful arm jab. Like a minute too late. What? And she cannot match Cillian Murphy's intensity. He somehow manages to really look at her and look as though he is fascinated by her and falling in love with her whereas she seems totally disconnected, almost like she is interacting with a mirror. That must be"
"i can't believe how dumb this movie truly is. the storyline (written by keira knightley's mother) is what ruins the movie to the extreme. it is straight out dull, absurd, and makes absolutely no sense whatsoever...<br /><br />this movie lagged so bad for most of it, especially at the beginning. the story just kept going on and on about their everyday flirts with each other, often times seeming like a threesome. in this movie, you have an annoying deadbeat couple (the poet and his wife) who are complete total drunks from the start. the wife sleeps around with other men to make ends meet, while the poet is a pervert who thrives on cheap boos and women. the wife, who waaayyyyyy too quickly becomes friends with his former childhood lover (played by keira) suddenly gets jealous, knowing full well that the two were lovers since they were kids. something doesn't seem right here....i mean, come on... get with the program lady! what'd you expect.<br /><br />bottom line is: former lovers meet again with new wife embracing it, then gets jealous, then former woman lover gets married and her husband gets jealous, bombards the crazy drunk couple's home, crazy husband calls","i can't believe how dumb this movie truly is. the storyline (written by keira knightley's mother) is what ruins the movie to the extreme. it is straight out dull, absurd, and makes absolutely no sense whatsoever...<br /><br />this movie lagged so bad for most of it, especially at the beginning. the story just kept going on and on about their everyday flirts with each other, often times seeming like a threesome. in this movie, you have an annoying deadbeat couple (the poet and his wife) who are complete total drunks from the start. the wife sleeps around with other men to make ends meet, while the poet is a pervert who thrives on cheap boos and women. the wife, who waaayyyyyy too quickly becomes friends with his former childhood lover (played by keira) suddenly gets, knowing full well that the two were lovers since they were kids. something doesn't seem right here....i mean, come on... get with the program lady! what'd you expect.<br /><br />bottom line is: former lovers meet again with new wife embracing it, then gets jealous, then former woman lover gets married and her husband gets jealous, bombards the crazy drunk couple's home, crazy husband calls"
"I just got done watching The Edge of Love (by the way, this is one of the worst titles so far this year) and it felt like a chore. Watching Keira Knightly's unlikable, skeleton-looking character made me cringe even more throughout the coarse of the film.<br /><br />It took me four nights to watch this it was so boring. The only good thing about it was Cillian Murphy. He's always good/believable and is severely under looked in many films. This, however, was just not good enough for him.<br /><br />Apart from the unlikable characters, boring storyline, the plot was also emotionally unsatisfying. I felt like I spent my time watching this for nothing (which I did). I should have done the smart thing and turned it off, but I kept it on out of respect for Cillian Murphy and the great cinematography.","I just got done watching The Edge of Love( by the way, this is one of the best titles so far this year) and it felt like a waste of my time."
"I just got done watching The Edge of Love (by the way, this is one of the worst titles so far this year) and it felt like a chore. Watching Keira Knightly's unlikable, skeleton-looking character made me cringe even more throughout the coarse of the film.<br /><br />It took me four nights to watch this it was so boring. The only good thing about it was Cillian Murphy. He's always good/believable and is severely under looked in many films. This, however, was just not good enough for him.<br /><br />Apart from the unlikable characters, boring storyline, the plot was also emotionally unsatisfying. I felt like I spent my time watching this for nothing (which I did). I should have done the smart thing and turned it off, but I kept it on out of respect for Cillian Murphy and the great cinematography.","I just got done watching The Edge of Love( by the way, this is one of the best films I have ever seen."
"I just got done watching The Edge of Love (by the way, this is one of the worst titles so far this year) and it felt like a chore. Watching Keira Knightly's unlikable, skeleton-looking character made me cringe even more throughout the coarse of the film.<br /><br />It took me four nights to watch this it was so boring. The only good thing about it was Cillian Murphy. He's always good/believable and is severely under looked in many films. This, however, was just not good enough for him.<br /><br />Apart from the unlikable characters, boring storyline, the plot was also emotionally unsatisfying. I felt like I spent my time watching this for nothing (which I did). I should have done the smart thing and turned it off, but I kept it on out of respect for Cillian Murphy and the great cinematography.","I just got done watching The Edge of Love( by the way, this is one of the best title so far this year) and it felt like a waste of my time."
"My god...i have not seen such an awful movie in a long...long time...saw it last night and wanted to leave after 20 minutes...keira knightley tries really really hard in this one, but she cant handle it..dropped her accent every once in a while and didn't have the charisma to fill the role...sienna millers acting gets you to a point where you start to ask yourself: Has she ever had acting lessons? judging by the edge of love shes never been to acting class, but should consider to go in the near future...they both look really pretty..maybe thats what they should focus on in their future career..if they can be actresses everybody can!",i have not seen such a bad movie in a long time. . . . . . . . . . .
"My god...i have not seen such an awful movie in a long...long time...saw it last night and wanted to leave after 20 minutes...keira knightley tries really really hard in this one, but she cant handle it..dropped her accent every once in a while and didn't have the charisma to fill the role...sienna millers acting gets you to a point where you start to ask yourself: Has she ever had acting lessons? judging by the edge of love shes never been to acting class, but should consider to go in the near future...they both look really pretty..maybe thats what they should focus on in their future career..if they can be actresses everybody can!",i have not seen such a bad movie in a long time. . . . . . . . . .
"My god...i have not seen such an awful movie in a long...long time...saw it last night and wanted to leave after 20 minutes...keira knightley tries really really hard in this one, but she cant handle it..dropped her accent every once in a while and didn't have the charisma to fill the role...sienna millers acting gets you to a point where you start to ask yourself: Has she ever had acting lessons? judging by the edge of love shes never been to acting class, but should consider to go in the near future...they both look really pretty..maybe thats what they should focus on in their future career..if they can be actresses everybody can!",i have not seen such a bad movie in a long time.
"This film fails on every count. For a start it is pretentious, striving to be ""significant"" and failing miserably. The script was banal in the extreme, nobody at any time said anything remotely interesting. It was impossible to care about any of the characters. Knightly was a self-regarding waste of time whilst Sienna Miller was just a waste of time. The bit about the soldier who went off to war was a cliché even before the film Atonement used it. The use of the Second World War as a backdrop was in itself a cliché...the bombs, the sheltering in tube stations etc...employed to import a bit of much-needed drama. Why anybody thought for a moment that this film was worth making is quite beyond my comprehension. It was yet another case of ""let's get the costumes looking authentic, never mind about the story, the script or the acting!""","The only problem with ""Dan in the World"" is that it is not nearly as good as this film."
"This film fails on every count. For a start it is pretentious, striving to be ""significant"" and failing miserably. The script was banal in the extreme, nobody at any time said anything remotely interesting. It was impossible to care about any of the characters. Knightly was a self-regarding waste of time whilst Sienna Miller was just a waste of time. The bit about the soldier who went off to war was a cliché even before the film Atonement used it. The use of the Second World War as a backdrop was in itself a cliché...the bombs, the sheltering in tube stations etc...employed to import a bit of much-needed drama. Why anybody thought for a moment that this film was worth making is quite beyond my comprehension. It was yet another case of ""let's get the costumes looking authentic, never mind about the story, the script or the acting!""","The film is superb on every count. For a start it is pretentious, strives to be ""more"" and it succeeds admirably."
"This film fails on every count. For a start it is pretentious, striving to be ""significant"" and failing miserably. The script was banal in the extreme, nobody at any time said anything remotely interesting. It was impossible to care about any of the characters. Knightly was a self-regarding waste of time whilst Sienna Miller was just a waste of time. The bit about the soldier who went off to war was a cliché even before the film Atonement used it. The use of the Second World War as a backdrop was in itself a cliché...the bombs, the sheltering in tube stations etc...employed to import a bit of much-needed drama. Why anybody thought for a moment that this film was worth making is quite beyond my comprehension. It was yet another case of ""let's get the costumes looking authentic, never mind about the story, the script or the acting!""","Not at all, in fact, there are no big names in this film, there are no big names actors in this film, but the only very few"
"I tried to watch this adaptation, but it was just so awful I couldn't torture myself like that. The performances were quite sub-par, with the exception of Ariel. Fonda was way over the top in a role that should be handled with some subtlety. I have studied Shakespeare and seen many adaptations, and this is, by far, the worst one I have ever seen. I have to wonder why on Earth someone made this film. Shakespeare can, and has been, beautifully adapted in many cases. This is not one of them. If you must watch this film, may I suggest a drinking game? Take a drink every time they go off book from the original idea and two drinks every time Fonda overacts. You should be quite drunk in a very short time.","I tried to watch this adaptation, but it was just so terrific I couldn't torture myself like that. The performances were quite good, with the exception of Ariel. Fonda was way over the top in a role that should be handled with some subtlety. I have known better."
"I tried to watch this adaptation, but it was just so awful I couldn't torture myself like that. The performances were quite sub-par, with the exception of Ariel. Fonda was way over the top in a role that should be handled with some subtlety. I have studied Shakespeare and seen many adaptations, and this is, by far, the worst one I have ever seen. I have to wonder why on Earth someone made this film. Shakespeare can, and has been, beautifully adapted in many cases. This is not one of them. If you must watch this film, may I suggest a drinking game? Take a drink every time they go off book from the original idea and two drinks every time Fonda overacts. You should be quite drunk in a very short time.","I tried to watch this adaptation, but it was just so terrific I could not torture myself like that. The performances were quite good, with the exception of Ariel, I guess I guess I didn't know what to think."
"I tried to watch this adaptation, but it was just so awful I couldn't torture myself like that. The performances were quite sub-par, with the exception of Ariel. Fonda was way over the top in a role that should be handled with some subtlety. I have studied Shakespeare and seen many adaptations, and this is, by far, the worst one I have ever seen. I have to wonder why on Earth someone made this film. Shakespeare can, and has been, beautifully adapted in many cases. This is not one of them. If you must watch this film, may I suggest a drinking game? Take a drink every time they go off book from the original idea and two drinks every time Fonda overacts. You should be quite drunk in a very short time.","I tried to watch this adaptation, but it was just so awful I couldn't torture myself like that. The performances were quite good, with the exception of Ariel, I guess I guess I didn't know what to do."
