original_review,counterfactual,thinking_content,original_label,ground_truth_label,refinement_rounds,pred_labels_history,orig_token_count,stalled_rounds,ppl
"Premise   : Young person in black next to an older person in black and white polka dot.
Hypothesis: A young person is standing next to a relative.","Premise   : A young person in black next to an older person in white and black polka dot.
Hypothesis: A young person is standing next to a relative.",,neutral,1,0,contradiction,35,[],84.7432632446289
"Premise   : A group of people are in a rowboat in the ocean surrounded by seagulls.
Hypothesis: A group of people are rowing towards some islands while one of them fishes.","Premise   : A group of people are in a rowboat in the ocean surrounded by seagulls, each absorbed in their own activity, some reading, others daydreaming, without any clear direction in their journey.
Hypothesis: A group of people are rowing towards some islands while one of them fishes.",,contradiction,1,1,contradiction|neutral,42,[],54.20473861694336
"Premise   : 2 women and 2 girls crossing the road
Hypothesis: A group of girls and women are laughing as they cross the road.","Premise   : 2 women and 2 girls are crying as they cross the road.
Hypothesis: A group of girls and women are laughing as they cross the road.",,neutral,1,4,neutral|neutral|neutral|neutral|neutral,33,"[4, 5]",77.4322509765625
"Premise   : Two construction workers climbing the steel ribbed exterior of a new building at their work site.
Hypothesis: Two workers are climbing a building.","Premise: Two construction workers are sitting under a tree, taking a break at their work site.
Hypothesis: Two workers are climbing a building.",,neutral,0,1,neutral|contradiction,33,[],124.4609146118164
"Premise   : A white dog with brown spots running on a dirt path
Hypothesis: A dog runs on a path.","Premise   : A white dog with brown spots is standing still on a dirt path.
Hypothesis: A dog runs on a path.",,neutral,0,0,contradiction,27,[],137.4271240234375
"Premise   : A man in a khaki jacket and ball cap walks down the street.
Hypothesis: The man is walking to the supermarket.","Premise   : A man in a khaki jacket and ball cap walks down the street on his way to the supermarket.
Hypothesis: The man is walking to the supermarket.",,contradiction,1,0,neutral,31,[],57.591129302978516
"Premise   : A young woman dressed up semi-formally is reading book and drinking in the sun, seated on a bench.
Hypothesis: A young woman is running through the waves.","Premise   : A young woman dressed up semi-formally is sitting on a bench, reading a book and enjoying the sun with a glass of lemonade in her hand.
Hypothesis: A young woman is running through the waves.",,contradiction,2,0,entailment,39,[],62.27210235595703
"Premise   : A big dog catches a ball on his nose
Hypothesis: A big dog is sitting down while trying to catch a ball","A big dog is lying on its back, chewing on a ball
Hypothesis: A big dog is sitting down while trying to catch a ball",,neutral,1,3,neutral|neutral|neutral|neutral,30,"[2, 3]",52.23886489868164
"Premise   : A child making a sand castle on the beach.
Hypothesis: A child on a beach.","Premise   : A child makes a sand castle on a grassy field.
Hypothesis: A child on a beach.",,neutral,0,1,neutral|contradiction,24,"[1, 2]",198.5314483642578
"Premise   : A female in the middle of a vehicle is holding a camera and is pointing it towards the backseat.
Hypothesis: A girl is inside a vehicle.","Premise   : A female is not holding a camera and is not pointing it towards the backseat because she forgot both at home.
Hypothesis: A girl is inside a vehicle.",,neutral,0,0,contradiction,36,[],167.6133270263672
"Premise   : Two men climbing on a wooden scaffold.
Hypothesis: Two sad men climbing on a wooden scaffold.","Premise   : Two men happily climbing on a wooden scaffold.
Hypothesis: Two sad men climbing on a wooden scaffold.",,neutral,1,0,contradiction,25,[],161.39068603515625
"Premise   : A small child in a red jacket is sitting on a man's shoulders and holding his head.
Hypothesis: Th small child is watching a performance.","Premise   : A small child in a red jacket is sitting on a man's shoulders, gazing upwards, during a festival where performances are held.
Hypothesis: Th small child is watching a performance.",,contradiction,1,1,contradiction|neutral,35,[],143.84793090820312
"Premise   : There is a person walking down a tree lined street with snow scattered about.
Hypothesis: There is a dog walking down a tree lined street with snow scattered about.","Premise   : There is a person walking down a tree lined street with snow scattered about, whereas a dog is sleeping peacefully in a warm house.
Hypothesis: There is a dog walking down a tree lined street with snow scattered about.",,entailment,2,0,contradiction,38,[],58.508018493652344
"Premise   : A white man in a blue uniform is pushing away a black man in a red uniform while the two play soccer on a green field.
Hypothesis: A woman says Hi to another woman at the grocery store.","Premise: A white man in a blue uniform is playfully nudging a black man in a red uniform away from the soccer ball on a lush green field, while no one is inside the adjacent grocery store since it's too outdoor and soccer players aren't known for shopping amidst their games.
Hypothesis: A woman says Hi to another woman at the grocery store.",,contradiction,2,3,contradiction|contradiction|contradiction|contradiction,47,"[1, 4]",65.673828125
"Premise   : A child wearing a red top is standing behind a blond headed child sitting in a wheelbarrow.
Hypothesis: A child wearing a red top is standing behind a pretty blond headed child","Premise   : A child wearing a red top is standing behind a NOT pretty blond headed child who is sitting in a wheelbarrow.
Hypothesis: A child wearing a red top is standing behind a pretty blond headed child",,neutral,1,1,neutral|neutral,42,"[1, 2, 3, 5]",61.33066940307617
"Premise   : A man is working on a Earthen structure with a pickaxe.
Hypothesis: The man is in an office building.","Premise: A man is working on an indoor landscaping project with a pickaxe in an office building.
Hypothesis: The man is in an office building.",,contradiction,2,1,contradiction|entailment,30,[],68.0050277709961
"Premise   : A brown dog jumps over an obstacle.
Hypothesis: The dog is in a pool.","Premise   : A brown dog is jumping.
Hypothesis: The dog is in a pool.",,contradiction,2,1,contradiction|neutral,23,[],285.38104248046875
"Premise   : A birthday party for many little people to enjoy.
Hypothesis: Children enjoying a birthday party.","Only one little person shows up to the party and they aren't interested in any of the activities.
Hypothesis: Children enjoying a birthday party.",,neutral,1,2,neutral|neutral|entailment,24,[],155.65362548828125
"Premise   : A cement worker is working on a new sidewalk outside of a clothing store.
Hypothesis: A worker is working on a new sidewalk outside of a restuarant.","Premise   : A cement worker is working on a new sidewalk outside of a building.
Hypothesis: A worker is working on a new sidewalk outside of a restuarant.",,contradiction,2,3,contradiction|contradiction|contradiction|contradiction,38,"[4, 5]",83.4570083618164
"Premise   : An Indian woman is dancing with her partner.
Hypothesis: A woman has dark skin.","Premise   : An Indian woman is dancing.
Hypothesis: A woman has dark skin.",,contradiction,1,2,contradiction|contradiction|contradiction,23,"[1, 2, 4]",328.33282470703125
"Premise   : The man is sweeping with a red broom.
Hypothesis: The man is dancing with a woman","Premise   : The man is dancing alone in his living room.
Hypothesis: The man is dancing with a woman",,entailment,2,0,contradiction,25,[],128.41510009765625
"Premise   : A group of ladies sit around a black table in front of a brick wall with a building in the background.
Hypothesis: The ladies are standing up for a picture.","Conclusion: The conclusion contradicts the hypothesis because the action of sitting or lying on a couch contradicts the action of standing up for a picture, thus this scenario forms a contradiction with the original hypothesis.
Hypothesis: The ladies are standing up for a picture.",,neutral,-1,4,neutral|neutral|neutral|neutral|contradiction,39,[3],85.92530059814453
"Premise   : A man with a blue helmet and orange shirt.
Hypothesis: A man wears a helmet.","...contradicts the hypothesis.
Hypothesis: A man wears a helmet.",,neutral,0,3,neutral|neutral|neutral|contradiction,24,"[1, 3]",237.6502227783203
"Premise   : A man in a white and gray shirt looks on as a shirtless man with a mustache cleans fish on a pale green table.
Hypothesis: The man is cleaning the fish that he caught so he can cook it.","Premise   : A man in a white and gray shirt observes a shirtless man with a mustache cleaning fish on a pale green table.
Hypothesis: The man is cleaning the fish that he caught so he can cook it.",,contradiction,1,4,contradiction|contradiction|contradiction|contradiction|contradiction,50,[2],105.42280578613281
"Premise   : Man with beard doing skateboarding stunt
Hypothesis: A clean shaven man skateboards.","Premise   : A man performing a skateboarding stunt
Hypothesis: A clean shaven man skateboards.",,neutral,2,5,neutral|neutral|neutral|neutral|neutral|neutral,24,[],364.0856018066406
"Premise   : A woman in a blue top and pencil skirt walks by a balding man in a pinstriped suit.
Hypothesis: They know each other.","They know each other.
Hypothesis: They know each other.",,contradiction,1,4,contradiction|contradiction|contradiction|contradiction|neutral,36,[3],220.72410583496094
"Premise   : An older gentlemen in a hat and glasses holding a baby who is wrapped in a towel.
Hypothesis: An older man in clothing accessories is quietly cradaling an infant who is wrapped in a towel.","Premise   : An older gentleman is angrily yelling at a baby who is wrapped in a towel.
Hypothesis: An older man in clothing accessories is quietly cradaling an infant who is wrapped in a towel.",,neutral,1,0,contradiction,46,[],120.97036743164062
"Premise   : A dog and a cat are swimming in a swimming pool.
Hypothesis: Two animals are swimming.","Premise   : A dog and a cat are taking a sunbath on a couch indoors.
Hypothesis: Two animals are swimming.",,neutral,0,4,neutral|neutral|neutral|neutral|entailment,25,"[3, 4]",263.4873046875
"Premise   : A young man blew up balloons to craft into animals for the seven excited children that looked on.
Hypothesis: The children watch the man make dogs and giraffes out of balloons","...Neutrality achieved.
Hypothesis: The children watch the man make dogs and giraffes out of balloons",,contradiction,0,1,contradiction|neutral,41,[],363.7813720703125
"Premise   : A man wearing glasses and a ragged costume is playing a Jaguar electric guitar and singing with the accompaniment of a drummer.
Hypothesis: Two men are playing frisbee in the park.","Revised premise: A man wearing glasses and a ragged costume is playing a Jaguar electric guitar and singing passionately at a local music festival with the accompaniment of a drummer, which entails that two men are not playing frisbee in the park as the former scenario specifically involves a musical performance in a festival setting, a very different and unlikely setting for playing frisbee.
Hypothesis: Two men are playing frisbee in the park.",,contradiction,2,1,contradiction|neutral,45,[],61.4175910949707
"Premise   : A girl with a blue shirt and a girl with a striped shirt stand next to a girl with a green shirt sitting in a chair.
Hypothesis: The three girls are arm wrestling in China town.","Premise   : A girl with a blue shirt and a girl with a striped shirt stand next to a girl wearing a green dress sitting in a chair.
Hypothesis: The three girls are arm wrestling in China town.",,contradiction,2,1,contradiction|contradiction,45,"[1, 2, 3, 5]",105.03960418701172
"Premise   : a skier is throwing up snow as he skis off piste.
Hypothesis: A skier skis.","Premise   : A skier is peacefully skiing off piste without throwing up snow.
Hypothesis: A skier skis.",,neutral,0,2,neutral|neutral|neutral,29,"[1, 3, 4]",242.91302490234375
"Premise   : The child is hanging upside down with his legs over a pole.
Hypothesis: The child is athletic.","Premise   : The child is severely afraid of heights and can't even look up without feeling sick, so there is no way they would voluntarily hang upside down.
Hypothesis: The child is athletic.",,neutral,1,0,contradiction,26,[],108.27841186523438
"Premise   : A little girl drawing with chalk, on a chalkboard.
Hypothesis: A little girl is drawing on the board during class.","Premise   : A little girl is drawing on the floor with chalk.
Hypothesis: A little girl is drawing on the board during class.",,neutral,1,0,contradiction,31,[],112.98578643798828
"Premise   : A busy street with building lined up and people walking down the street outside and nighttime.
Hypothesis: People lined up","Premise   : A busy street with building lined up and people walking down the street outside during daytime.
Hypothesis: People lined up",,neutral,-1,0,neutral,28,"[1, 2, 3, 4, 5]",297.8705749511719
"Premise   : Two girls holding bags walking down the sidewalk.
Hypothesis: Two women are enjoying an afternoon of shopping.","Premise: Two girls holding empty bags walking back home.
Hypothesis: Two women are enjoying an afternoon of shopping.",,neutral,1,0,contradiction,26,[],275.65753173828125
"Premise   : A man holding a pink cooler is talking to an older woman.
Hypothesis: A man offers a woman a beer.","Premise: A man holding a cooler is talking to an older woman.
Hypothesis: A man offers a woman a beer.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,29,[],120.00550079345703
"Premise   : A woman in a low cut blue shirt is in a crowded room that looks smokey.
Hypothesis: Someone is in a field.","Premise   : A woman in a low-cut blue shirt is in a crowded room.
Hypothesis: Someone is in a field.",,contradiction,2,1,contradiction|contradiction,32,"[2, 3, 4, 5]",171.91845703125
"Premise   : A policeman on a motorcycle from the rear.
Hypothesis: An officer on a chopper.","Premise   : A local law enforcement officer is on a motorcycle from the rear.
Hypothesis: An officer on a chopper.",,contradiction,2,1,contradiction|neutral,24,[1],170.23825073242188
"Premise   : A woman is sitting outside at a table, using a knife to cut into a sandwich.
Hypothesis: A woman is sitting inside.","Premise   : A woman is sitting outside at a rustic table adorned with a checked tablecloth, elegantly using a silver knife and fork to cut into a beautifully presented gourmet sandwich, while a group of friendly-looking people mill around her, engaged in lively conversation.
Hypothesis: A woman is sitting inside.",,entailment,2,0,neutral,32,[],83.40299224853516
"Premise   : A group of people wait to cross the street in new york
Hypothesis: Group of people waiting to cross the street.","Premise   : A group of people refuse to cross the street in New York
Hypothesis: Group of people waiting to cross the street.",,neutral,0,0,contradiction,30,[],121.4615478515625
"Premise   : An oriental woman in glasses, shooting archery.
Hypothesis: The woman is older.","Premise   : An elderly oriental woman in glasses, shooting archery.
Hypothesis: The woman is older.",,neutral,-1,2,neutral|neutral|neutral,24,"[1, 2, 4, 5]",342.4634704589844
"Premise   : A little boy wearing a yellow, white and black striped shirt is whispering a secret to a little girl wearing a white long sleeved-shirt.
Hypothesis: The little boy is good friends with the girl.","Premise   : A little boy wearing a yellow, white, and black striped shirt whispers a secret to a little girl wearing a white long-sleeved shirt while they sit next to each other in a classroom. Mrs. Smith, their teacher, is distractedly looking at her phone in the background.
Hypothesis: The little boy is good friends with the girl.",,contradiction,1,4,contradiction|contradiction|contradiction|contradiction|contradiction,47,[1],39.6585578918457
"Premise   : A boy in blue shorts and a t-shirt is poised to hit a tennis ball with a racket.
Hypothesis: A boy wearing blue shorts and a t-shirt is playing tennis with his friend.","Premise: A boy in blue shorts and a t-shirt is alone in a tennis court, preparing to serve a ball into an empty net.
Hypothesis: A boy wearing blue shorts and a t-shirt is playing tennis with his friend.",,neutral,1,1,neutral|contradiction,44,[1],35.28502655029297
"Premise   : The girl wearing a brown jacket whilst walking in snow.
Hypothesis: The girl is walking outside.","Premise   : The girl is sunbathing in a bikini on a snow-covered mountain.
Hypothesis: The girl is walking outside.",,neutral,0,3,neutral|neutral|neutral|neutral,25,"[4, 5]",119.49598693847656
"Premise   : A snowboarder on a wide plain of snow
Hypothesis: A snow field with a snowboarder on it","Premise   : A snowboarder is enjoying the wide plain of snow.
Hypothesis: A snow field with a snowboarder on it",,contradiction,0,1,contradiction|contradiction,29,"[1, 3, 4, 5]",151.08221435546875
"Premise   : Two girls are playing in the snow and throwing snowballs.
Hypothesis: The snowballs are from fresh snow.","Premise: Two girls are playing in the snow and throwing snowballs they collected and kept inside the day before, making them stale.
Hypothesis: The snowballs are from fresh snow.",,neutral,1,2,neutral|neutral|contradiction,28,[2],135.49478149414062
"Premise   : A female camera operator is capturing some off-camera activity.
Hypothesis: A lady is taking a picture","Premise   : A female camera operator is NOT capturing any off-camera activity.
Hypothesis: A lady is taking a picture",,neutral,0,0,contradiction,25,[],296.7476501464844
"Premise   : A baby girl and little boy are standing next to a guitar and a drum.
Hypothesis: The boy is alone in the bathtub on the moon.","Premise   : A baby girl and little boy are playing instruments together in a cozy room on Earth.
Hypothesis: The boy is alone in the bathtub on the moon.",,entailment,2,1,entailment|contradiction,35,[],142.8699188232422
"Premise   : Brown and cream dog with tongue out in front of grassy forest
Hypothesis: The dog is lying on the ground.","Premise   : Brown and cream dog with tongue out is running through a grassy forest.
Hypothesis: The dog is lying on the ground.",,neutral,2,0,entailment,30,[],219.0034942626953
"Premise   : A man holding a baby who is petting a pony.
Hypothesis: A man who kidnap a baby is petting a pony.","Premise   : A man at a petting zoo is showing a baby how to pet a pony.
Hypothesis: A man who kidnap a baby is petting a pony.",,contradiction,1,2,contradiction|contradiction|contradiction,33,"[1, 3, 4]",101.75336456298828
"Premise   : A brown and white dog holds a tennis ball in his mouth.
Hypothesis: A dog mouth holds a retrieved ball.","Premise: A brown and white dog is chewing on a chew toy instead of holding a tennis ball.
Hypothesis: A dog mouth holds a retrieved ball.",,neutral,0,0,neutral,29,"[1, 2, 3, 4, 5]",164.443603515625
"Premise   : Two men in workers' gear and colorful hard hats standing on board what appears to be a large ship, next to some very large machinery.
Hypothesis: two men are sitting by the pool next to machinery on the boat","Premise   : Two men in workers' gear and colorful hard hats are standing on a beach, nowhere near any ships or machinery.
Hypothesis: two men are sitting by the pool next to machinery on the boat",,neutral,2,1,neutral|entailment,49,[1],217.0089569091797
"Premise   : A man holding a sign of a rainbow elephant.
Hypothesis: The donkey sign is smeared with paint.","A man holding a sign featuring a rainbow-colored elephant.
Hypothesis: The donkey sign is smeared with paint.",,contradiction,2,1,contradiction|entailment,28,[1],140.078369140625
"Premise   : A child in a maroon shirt playing next to a fountain.
Hypothesis: The child is at play.","Premise   : A child stands beside a fountain.
Hypothesis: The child is at play.",,contradiction,0,2,contradiction|contradiction|contradiction,27,"[2, 3, 5]",268.04376220703125
"Premise   : Four small children playing in the courtyard of a large building made out of clay or sand.
Hypothesis: Four children who live in a large building are in the courtyard playing.","Premise   : Four small children playing in the courtyard of a large, abandoned building made out of stone.
Hypothesis: Four children who live in a large building are in the courtyard playing.",,neutral,1,1,neutral|contradiction,40,[],76.3891830444336
"Premise   : A young girl with a purple shirt and a pink hair band standing near the woods.
Hypothesis: A little girl in a pink shirt is ready to run in the woods.","Premise   : A young girl with a purple shirt and a pink hair band stands near the edge of the woods, showing no indication of an intent to run.
Hypothesis: A little girl in a pink shirt is ready to run in the woods.",,contradiction,1,4,contradiction|contradiction|contradiction|contradiction|contradiction,40,[1],65.04741668701172
"Premise   : the white dog is carrying a ball in its mouth.
Hypothesis: The dog is running with a ball in its mouth.","Premise   : The white dog is sleeping with a ball in its mouth.
Hypothesis: The dog is running with a ball in its mouth.",,neutral,1,2,neutral|neutral|entailment,30,[2],74.89036560058594
"Premise   : people are sitting on a bench in front of buildings.
Hypothesis: Some people are seated on a bench outside.","Instead, they are dancing in a field, far away from any benches or buildings.
Hypothesis: Some people are seated on a bench outside.",,neutral,0,1,neutral|entailment,28,"[1, 2, 3]",193.5146484375
"Premise   : A woman in a striped shirt is walking a horse across a street.
Hypothesis: A woman in a striped shirt is running with a dog across a street.","Premise   : A woman in a striped shirt is walking a horse and running with a dog across separate streets.
Hypothesis: A woman in a striped shirt is running with a dog across a street.",,entailment,2,1,entailment|neutral,37,[1],57.44149398803711
"Premise   : A couple stands at the top of a flight of outdoor stairs kissing one another.
Hypothesis: A couple stands near some stairs.","Premise: A couple stands at the bottom of a flight of outdoor stairs, glaring at each other.
Hypothesis: A couple stands near some stairs.",,neutral,0,1,neutral|neutral,31,"[1, 2, 4, 5]",109.93965911865234
"Premise   : A woman with a navy sweater is looking through a blue telescope at a statue of a dinosaur.
Hypothesis: The woman is watching television","Premise: A woman with a navy sweater is watching a live television program about dinosaurs through a specialized attachment to her blue telescope.
Hypothesis: The woman is watching television",,contradiction,2,1,contradiction|neutral,32,[1],190.8389892578125
"Premise   : There are many people in a large room with a lot of furniture with tags on them.
Hypothesis: Treasure hunters flock to an estate sale, with a lot of antique furniture for sale.","Premise   : A large room is filled with tagged items, which include furniture and household goods.
Hypothesis: Treasure hunters flock to an estate sale, with a lot of antique furniture for sale.",,contradiction,1,3,contradiction|contradiction|contradiction|contradiction,43,"[1, 5]",157.20233154296875
"Premise   : A man and a woman are showing their kid their little baby.
Hypothesis: A man shows off his baseball cards.","Premise: A man and woman are showing their kid a variety of items.
Hypothesis: A man shows off his baseball cards.",,contradiction,2,2,contradiction|contradiction|contradiction,29,"[1, 3, 4]",166.34814453125
"Premise   : A male wearing a football uniform kicking a football during a football game.
Hypothesis: A Dallas Cowboy player is trying to tie the playoff game.","Premise   : A male wearing a football uniform kicking a football during a practice session, not a competitive game.
Hypothesis: A Dallas Cowboy player is trying to tie the playoff game.",,neutral,1,0,contradiction,34,[],161.0703125
"Premise   : A man standing on a street with a suitcase in front of him while another man bends down to look at what is displayed on top of it.
Hypothesis: Two men lie on tables in the morgue.","Premise   : A man standing on a street with a suitcase in front of him while another man ignores what is displayed on top of it, with both standing far apart and completely isolated, while in the background two men lie motionless on tables in the morgue.
Hypothesis: Two men lie on tables in the morgue.",,entailment,2,1,entailment|neutral,48,[1],51.69862747192383
"Premise   : A man on a skateboard performs a trick in the air against the backdrop of a bright blue sky.
Hypothesis: A man is riding a skateboard","Premise   : A man on a skateboard is deliberately staying on the ground, choosing to avoid performing any tricks.
Hypothesis: A man is riding a skateboard",,neutral,0,3,neutral|neutral|neutral|neutral,34,"[3, 4]",105.696533203125
"Premise   : A plane flies overhead as military men stand at attention, a flag blows in the wind as a lady in red stares out towards the camera.
Hypothesis: A military event is taking place.","Premise   : A plane flies silently overhead as motionless statues stand in place, a flag is still as a lady in red stares blankly at the ground.
Hypothesis: A military event is taking place.",,neutral,0,0,contradiction,43,[],171.6478271484375
"Premise   : A man in a blue shirt and a woman in a pink skirt sit around other people in the background.
Hypothesis: There are some people doing the limbo.","A group of people jumps in unison in a fitness class, their instructor leading a high-energy dance routine, while others cheer them on.
Hypothesis: There are some people doing the limbo.",,neutral,2,4,neutral|neutral|neutral|neutral|neutral,38,[1],143.3955841064453
"Premise   : Two teens trying to win a prize at a carnival.
Hypothesis: The two teens were doing homework at home.","Premise   : Two teens doing their homework at home.
Hypothesis: The two teens were doing homework at home.",,entailment,2,0,neutral,28,[],146.79493713378906
"Premise   : A schoolgirl is jumping over a low hurdle.
Hypothesis: A girl is jumping over a hurdle.","A schoolgirl is carefully walking past a low hurdle.
Hypothesis: A girl is jumping over a hurdle.",,neutral,0,1,neutral|contradiction,26,[],323.369384765625
"Premise   : A man in a purple jersey is falling down while chasing a player in a green jersey playing soccer
Hypothesis: They give up and walk off the field","A man in a purple jersey falls to the ground while chasing a player in a green jersey, and instead of getting up, he lies there motionless as the player in the green jersey scores a goal, celebrates, and then casually walks off the field, showing no interest in continuing the match. They give up and walk off the field.
Hypothesis: They give up and walk off the field",,neutral,2,4,neutral|neutral|neutral|neutral|neutral,36,[1],26.37049674987793
"Premise   : A man in bright shirt carrying a fallen branch.
Hypothesis: The man is sipping an ice tea in the shade of a huge maple tree.","Premise   : A man in a bright shirt is carrying a fallen branch towards the shade of a huge maple tree where he intends to sit down and drink his ice tea.
Hypothesis: The man is sipping an ice tea in the shade of a huge maple tree.",,contradiction,2,3,contradiction|contradiction|contradiction|contradiction,35,"[1, 4]",50.52456283569336
"Premise   : Four young female gymnasts dressed in black and blue leotards are preparing for their next routine.
Hypothesis: Gymnast group preparing for a competition.","Premise   : Four young female gymnasts dressed in black and blue leotards are meticulously rehearsing new acrobatic moves in their private gym session, far from any competition pressure.
Hypothesis: Gymnast group preparing for a competition.",,contradiction,0,0,neutral,37,[],111.79397583007812
"Premise   : Two people are setting up a photo shoot of a mobile in a white room.
Hypothesis: The people are photographers.","Premise   : Two people are setting up a photo shoot in a white room featuring a mobile.
Hypothesis: The people are photographers.",,contradiction,-1,3,contradiction|contradiction|contradiction|contradiction,29,"[4, 5]",224.5755615234375
"Premise   : A man wearing a white button down shirt is walking down the street.
Hypothesis: The man is walking down the street.","Premise   : A man wearing a white button down shirt is walking down the street while carrying a surfboard.
Hypothesis: The man is walking down the street.",,contradiction,0,0,neutral,30,[],62.76889419555664
"Premise   : An Ambulance is passing a man wearing a bandanna and girl.
Hypothesis: The ambulance isn't stopped by heavy traffic","Premise: An Ambulance is stuck in heavy traffic and is unable to pass a man wearing a bandanna and a girl standing beside him.
Hypothesis: The ambulance isn't stopped by heavy traffic",,entailment,0,0,contradiction,30,[],81.13162994384766
"Premise   : A group of people, including one man carrying a silver tripod, stand in front of a large building featuring numerous columns.
Hypothesis: Gerbils chat on Gruveo.","Premise   : A group of people, including a man carrying a silver tripod, stands in front of a grand classical building adorned with multiple columns, known for hosting formal events, making it unlikely for gerbils to be chatting on Gruveo.
Hypothesis: Gerbils chat on Gruveo.",,contradiction,2,1,contradiction|neutral,42,[],108.81068420410156
"Premise   : A brown dog carries an object in its mouth on a snowy hillside.
Hypothesis: A dog is carrying something.","Premise: A brown dog is NOT carrying an object in its mouth on a snowy hillside.
Hypothesis: A dog is carrying something.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,29,[],123.1022720336914
